alive_array,cells_alive,cells_dead,cells_dont_know,mitocohondria_distribution_array,mitocohondria_distribution_notsure,mitocohondria_grouped,mitocohondria_scattered,multinuclei,multinuclei_array,release_array,release_yes,remarks,task
"[[u'alive', 64, 328], [u'alive', 88, 208], [u'alive', 11, 134], [u'alive', 351, 369], [u'alive', 449, 271], [u'alive', 514, 291], [u'alive', 498, 89]]",7,0,0,"[[u'scattered', 61, 349], [u'scattered', 100, 236], [u'scattered', 339, 347], [u'scattered', 443, 273], [u'scattered', 516, 98], [u'scattered', 19, 132], [u'scattered', 500, 324]]",7,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-4
"[[u'alive', 90, 355], [u'alive', 67, 216], [u'alive', 17, 138], [u'alive', 333, 350], [u'alive', 491, 322], [u'alive', 390, 201], [u'alive', 472, 81]]",7,0,0,"[[u'scattered', 69, 358], [u'scattered', 82, 225], [u'scattered', 314, 342], [u'scattered', 458, 273], [u'scattered', 507, 305], [u'scattered', 492, 87], [u'scattered', 19, 328]]",7,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-7
"[[u'alive', 86, 344], [u'alive', 126, 208], [u'alive', 8, 110], [u'alive', 318, 300], [u'alive', 477, 26], [u'alive', 96, 269], [u'dead', 493, 293], [u'dead', 453, 279]]",6,2,0,"[[u'grouped', 469, 294], [u'grouped', 438, 278], [u'scattered', 94, 313], [u'scattered', 93, 261], [u'scattered', 100, 207], [u'scattered', 33, 156], [u'scattered', 337, 278], [u'scattered', 459, 50]]",8,0,0,1,"[[u'multinuclei', 108, 267]]",[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-26
"[[u'alive', 102, 284], [u'alive', 83, 268], [u'alive', 101, 220], [u'alive', 19, 105], [u'alive', 281, 275], [u'alive', 476, 61], [u'alive', 435, 263], [u'alive', 440, 287], [u'dead', 470, 311]]",8,1,0,"[[u'grouped', 507, 301], [u'grouped', 444, 292], [u'grouped', 420, 250], [u'scattered', 100, 322], [u'scattered', 50, 260], [u'scattered', 124, 181], [u'scattered', 334, 289], [u'scattered', 468, 14], [u'scattered', 511, 165]]",9,0,0,0,[],"[[u'release', 508, 306]]",1,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-30
"[[u'alive', 76, 304], [u'alive', 113, 226], [u'alive', 90, 245], [u'alive', 11, 89], [u'alive', 318, 296], [u'alive', 418, 258], [u'alive', 440, 304], [u'dead', 503, 309]]",7,1,0,"[[u'grouped', 495, 301], [u'scattered', 437, 268], [u'scattered', 337, 298], [u'scattered', 96, 300], [u'scattered', 64, 265], [u'scattered', 113, 214], [u'scattered', 35, 196], [u'scattered', 25, 128]]",8,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-41
"[[u'alive', 104, 303], [u'alive', 138, 215], [u'alive', 100, 198], [u'alive', 313, 292], [u'alive', 408, 301], [u'alive', 427, 239], [u'dead', 63, 241], [u'dead', 495, 298]]",6,2,0,"[[u'grouped', 487, 317], [u'scattered', 31, 186], [u'scattered', 90, 264], [u'scattered', 320, 268], [u'scattered', 103, 207], [u'scattered', 433, 201], [u'scattered', 494, 142], [u'scattered', 149, 216]]",8,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-49
"[[u'alive', 114, 56], [u'alive', 471, 57], [u'alive', 503, 156], [u'alive', 501, 321]]",4,0,0,"[[u'scattered', 132, 39], [u'scattered', 471, 40], [u'scattered', 487, 116], [u'scattered', 493, 334]]",4,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-4-37
"[[u'alive', 426, 364], [u'alive', 318, 339], [u'alive', 132, 226], [u'alive', 69, 340], [u'alive', 9, 110], [u'alive', 505, 85], [u'alive', 495, 304]]",7,0,0,"[[u'grouped', 507, 356], [u'scattered', 66, 325], [u'scattered', 75, 200], [u'scattered', 15, 95], [u'scattered', 356, 331], [u'scattered', 432, 279], [u'scattered', 501, 67]]",7,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-8
"[[u'alive', 125, 31], [u'alive', 489, 43], [u'alive', 489, 112], [u'alive', 516, 322]]",4,0,0,"[[u'scattered', 140, 29], [u'scattered', 503, 37], [u'scattered', 492, 133], [u'scattered', 505, 322]]",4,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-4-40
"[[u'alive', 67, 196], [u'alive', 184, 225], [u'alive', 269, 223], [u'alive', 291, 291], [u'alive', 357, 227], [u'alive', 384, 300], [u'alive', 459, 240], [u'alive', 482, 219], [u'alive', 392, 176], [u'alive', 367, 159], [u'alive', 310, 131], [u'alive', 379, 85], [u'alive', 343, 69], [u'alive', 426, 26], [u'alive', 464, 61], [u'alive', 437, 117], [u'dead', 213, 160], [u'dead', 344, 201], [u'dead', 423, 211], [u'dead', 454, 147]]",16,4,0,"[[u'grouped', 243, 170], [u'grouped', 468, 145], [u'grouped', 439, 200], [u'grouped', 451, 99], [u'grouped', 469, 79], [u'scattered', 91, 174], [u'scattered', 182, 217], [u'scattered', 282, 264], [u'scattered', 283, 219], [u'scattered', 323, 232], [u'scattered', 389, 279], [u'scattered', 399, 202], [u'scattered', 467, 264], [u'scattered', 508, 144], [u'scattered', 359, 132], [u'scattered', 363, 97], [u'scattered', 312, 94], [u'scattered', 299, 114], [u'scattered', 413, 22], [u'scattered', 324, 17]]",20,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-15
"[[u'alive', 71, 322], [u'alive', 85, 266], [u'alive', 108, 206], [u'alive', 316, 299], [u'alive', 464, 31], [u'dead', 489, 297], [u'dead', 412, 271]]",5,2,0,"[[u'grouped', 436, 264], [u'grouped', 491, 295], [u'grouped', 454, 19], [u'scattered', 93, 315], [u'scattered', 97, 269], [u'scattered', 119, 199], [u'scattered', 296, 318]]",7,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-27
"[[u'alive', 131, 41], [u'alive', 481, 67], [u'alive', 487, 107], [u'alive', 498, 308]]",4,0,0,"[[u'scattered', 502, 344], [u'scattered', 480, 58], [u'scattered', 141, 46], [u'scattered', 477, 149]]",4,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-4-32
"[[u'alive', 95, 322], [u'alive', 73, 282], [u'alive', 116, 228], [u'alive', 24, 116], [u'alive', 319, 322], [u'alive', 438, 299], [u'alive', 441, 260], [u'alive', 506, 80], [u'dead', 478, 315]]",8,1,0,"[[u'grouped', 471, 310], [u'grouped', 439, 298], [u'scattered', 283, 338], [u'scattered', 52, 274], [u'scattered', 84, 298], [u'scattered', 115, 233], [u'scattered', 29, 142], [u'scattered', 500, 77], [u'scattered', 448, 19]]",9,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-37
"[[u'alive', 93, 300], [u'alive', 338, 279], [u'alive', 410, 300], [u'alive', 431, 236], [u'dead', 118, 222], [u'dead', 506, 320], [u'dead', 59, 253]]",4,3,0,"[[u'grouped', 478, 307], [u'grouped', 103, 219], [u'scattered', 19, 165], [u'scattered', 36, 250], [u'scattered', 77, 307], [u'scattered', 350, 260], [u'scattered', 458, 259]]",7,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-45
"[[u'alive', 497, 315], [u'alive', 491, 110], [u'alive', 473, 38], [u'alive', 153, 40]]",4,0,0,"[[u'scattered', 151, 50], [u'scattered', 478, 322], [u'scattered', 476, 164], [u'scattered', 476, 53]]",4,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-4-35
"[[u'alive', 68, 347], [u'alive', 69, 199], [u'alive', 22, 145], [u'alive', 314, 351], [u'alive', 434, 259], [u'alive', 517, 312], [u'alive', 496, 96]]",7,0,0,"[[u'grouped', 73, 189], [u'grouped', 65, 352], [u'grouped', 286, 322], [u'grouped', 497, 304], [u'grouped', 473, 285], [u'grouped', 488, 98], [u'grouped', 14, 121]]",7,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-6
"[[u'alive', 127, 50], [u'alive', 466, 44], [u'alive', 483, 113], [u'alive', 503, 323]]",4,0,0,"[[u'scattered', 506, 314], [u'scattered', 478, 115], [u'scattered', 480, 51], [u'scattered', 115, 39]]",4,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-4-38
"[[u'alive', 70, 337], [u'alive', 78, 204], [u'alive', 11, 128], [u'alive', 345, 327], [u'alive', 450, 269], [u'alive', 502, 296], [u'alive', 492, 60]]",7,0,0,"[[u'grouped', 521, 352], [u'scattered', 480, 319], [u'scattered', 467, 291], [u'scattered', 294, 340], [u'scattered', 84, 215], [u'scattered', 31, 294], [u'scattered', 41, 352]]",7,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-43-9
"[[u'alive', 88, 187], [u'alive', 223, 242], [u'alive', 294, 284], [u'alive', 298, 213], [u'alive', 384, 258], [u'alive', 343, 230], [u'alive', 482, 259], [u'alive', 495, 230], [u'alive', 397, 176], [u'alive', 433, 133], [u'alive', 408, 80], [u'alive', 344, 160], [u'alive', 294, 110], [u'alive', 336, 72], [u'alive', 416, 42], [u'dead', 455, 160], [u'dead', 442, 117], [u'dead', 221, 185]]",15,3,0,"[[u'grouped', 447, 116], [u'grouped', 464, 86], [u'grouped', 463, 160], [u'grouped', 237, 176], [u'grouped', 438, 197], [u'grouped', 367, 187], [u'scattered', 83, 178], [u'scattered', 207, 219], [u'scattered', 267, 223], [u'scattered', 306, 297], [u'scattered', 379, 292], [u'scattered', 365, 268], [u'scattered', 294, 147], [u'scattered', 313, 90], [u'scattered', 345, 115], [u'scattered', 385, 80], [u'scattered', 414, 25], [u'scattered', 487, 227]]",18,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-12
"[[u'alive', 56, 194], [u'alive', 211, 236], [u'alive', 303, 273], [u'alive', 297, 241], [u'alive', 372, 269], [u'alive', 357, 245], [u'alive', 392, 199], [u'alive', 363, 134], [u'alive', 286, 126], [u'alive', 317, 84], [u'alive', 380, 87], [u'alive', 403, 22], [u'alive', 483, 205], [u'alive', 487, 240], [u'dead', 253, 179], [u'dead', 372, 187], [u'dead', 442, 172], [u'dead', 467, 145], [u'dead', 436, 97]]",14,5,0,"[[u'grouped', 245, 179], [u'grouped', 454, 102], [u'grouped', 452, 81], [u'grouped', 364, 184], [u'grouped', 453, 151], [u'scattered', 77, 177], [u'scattered', 175, 229], [u'scattered', 278, 289], [u'scattered', 284, 247], [u'scattered', 353, 247], [u'scattered', 390, 277], [u'scattered', 492, 228], [u'scattered', 492, 195], [u'scattered', 415, 179], [u'scattered', 311, 120], [u'scattered', 350, 24], [u'scattered', 419, 23], [u'scattered', 366, 132], [u'scattered', 359, 83]]",19,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-11
"[[u'alive', 91, 214], [u'alive', 221, 232], [u'alive', 236, 271], [u'alive', 270, 233], [u'alive', 326, 267], [u'alive', 360, 289], [u'alive', 484, 268], [u'alive', 390, 193], [u'alive', 357, 165], [u'alive', 299, 108], [u'alive', 333, 25], [u'alive', 361, 84], [u'alive', 402, 79], [u'alive', 426, 37], [u'alive', 468, 93], [u'alive', 444, 132], [u'dead', 247, 174], [u'dead', 331, 202], [u'dead', 493, 204], [u'dead', 468, 154]]",16,4,0,"[[u'grouped', 217, 164], [u'grouped', 330, 197], [u'grouped', 489, 197], [u'grouped', 468, 148], [u'scattered', 93, 229], [u'scattered', 211, 291], [u'scattered', 289, 212], [u'scattered', 314, 254], [u'scattered', 362, 278], [u'scattered', 454, 257], [u'scattered', 401, 176], [u'scattered', 372, 152], [u'scattered', 315, 130], [u'scattered', 330, 77], [u'scattered', 396, 92], [u'scattered', 426, 27], [u'scattered', 471, 75], [u'scattered', 351, 7], [u'scattered', 210, 220], [u'scattered', 1, 254]]",20,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-18
"[[u'alive', 83, 228], [u'alive', 215, 255], [u'alive', 267, 293], [u'alive', 260, 214], [u'alive', 293, 208], [u'alive', 297, 147], [u'alive', 356, 123], [u'alive', 350, 83], [u'alive', 335, 26], [u'alive', 411, 30], [u'alive', 438, 150], [u'alive', 412, 167], [u'alive', 333, 291], [u'alive', 361, 308], [u'alive', 438, 304], [u'dead', 338, 244], [u'dead', 228, 181], [u'dead', 478, 166], [u'dead', 487, 201]]",15,4,0,"[[u'grouped', 219, 183], [u'grouped', 490, 203], [u'grouped', 472, 160], [u'grouped', 348, 223], [u'scattered', 70, 229], [u'scattered', 183, 261], [u'scattered', 268, 294], [u'scattered', 278, 142], [u'scattered', 321, 183], [u'scattered', 361, 108], [u'scattered', 345, 75], [u'scattered', 413, 35], [u'scattered', 391, 171], [u'scattered', 447, 148], [u'scattered', 327, 287], [u'scattered', 368, 308], [u'scattered', 462, 290], [u'scattered', 509, 49], [u'scattered', 251, 217]]",19,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-33
"[[u'alive', 42, 190], [u'alive', 175, 239], [u'alive', 285, 312], [u'alive', 252, 226], [u'alive', 341, 293], [u'alive', 371, 304], [u'alive', 448, 295], [u'alive', 387, 167], [u'alive', 443, 154], [u'alive', 324, 173], [u'alive', 301, 137], [u'alive', 358, 116], [u'alive', 356, 76], [u'alive', 345, 38], [u'alive', 428, 22], [u'dead', 213, 173], [u'dead', 339, 248], [u'dead', 493, 219]]",15,3,0,"[[u'grouped', 64, 186], [u'grouped', 208, 178], [u'grouped', 326, 239], [u'grouped', 488, 216], [u'scattered', 184, 272], [u'scattered', 235, 309], [u'scattered', 259, 175], [u'scattered', 306, 196], [u'scattered', 316, 119], [u'scattered', 389, 118], [u'scattered', 350, 69], [u'scattered', 423, 45], [u'scattered', 413, 189], [u'scattered', 439, 172], [u'scattered', 345, 280], [u'scattered', 410, 304], [u'scattered', 463, 290], [u'scattered', 504, 270]]",18,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-37
"[[u'alive', 54, 196], [u'alive', 192, 273], [u'alive', 229, 228], [u'alive', 262, 283], [u'alive', 336, 293], [u'alive', 380, 316], [u'alive', 479, 299], [u'alive', 387, 174], [u'alive', 323, 182], [u'alive', 306, 114], [u'alive', 345, 97], [u'alive', 339, 43], [u'alive', 379, 103], [u'alive', 424, 37], [u'alive', 486, 71], [u'alive', 460, 155], [u'dead', 338, 234], [u'dead', 235, 172], [u'dead', 494, 207], [u'dead', 482, 160]]",16,4,0,"[[u'grouped', 216, 178], [u'grouped', 486, 214], [u'grouped', 487, 184], [u'grouped', 329, 230], [u'scattered', 72, 193], [u'scattered', 181, 228], [u'scattered', 236, 227], [u'scattered', 266, 292], [u'scattered', 334, 308], [u'scattered', 388, 312], [u'scattered', 330, 204], [u'scattered', 309, 151], [u'scattered', 369, 117], [u'scattered', 406, 178], [u'scattered', 442, 167], [u'scattered', 321, 38], [u'scattered', 347, 63], [u'scattered', 444, 59], [u'scattered', 485, 64], [u'scattered', 467, 317]]",20,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-39
"[[u'alive', 60, 183], [u'alive', 202, 240], [u'alive', 272, 228], [u'alive', 291, 300], [u'alive', 348, 231], [u'alive', 380, 292], [u'alive', 459, 253], [u'alive', 408, 201], [u'alive', 433, 114], [u'alive', 460, 78], [u'alive', 401, 83], [u'alive', 360, 168], [u'alive', 278, 119], [u'alive', 336, 56], [u'alive', 427, 13], [u'dead', 471, 162], [u'dead', 489, 200], [u'dead', 241, 164], [u'dead', 362, 201]]",15,4,0,"[[u'scattered', 71, 200], [u'scattered', 195, 247], [u'scattered', 277, 278], [u'scattered', 265, 232], [u'scattered', 358, 251], [u'scattered', 386, 280], [u'scattered', 401, 187], [u'scattered', 351, 132], [u'scattered', 304, 128], [u'scattered', 339, 65], [u'scattered', 371, 83], [u'scattered', 422, 23], [u'scattered', 451, 214], [u'grouped', 237, 172], [u'grouped', 454, 114], [u'grouped', 467, 89], [u'grouped', 477, 157], [u'grouped', 347, 197], [u'grouped', 430, 193]]",19,0,0,0,[],"[[u'release', 222, 156]]",1,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-13
"[[u'alive', 54, 188], [u'alive', 185, 245], [u'alive', 227, 287], [u'alive', 255, 244], [u'alive', 318, 265], [u'alive', 350, 289], [u'alive', 455, 274], [u'alive', 390, 192], [u'alive', 349, 162], [u'alive', 306, 118], [u'alive', 345, 32], [u'alive', 426, 26], [u'alive', 394, 89], [u'alive', 464, 120], [u'alive', 478, 78], [u'dead', 476, 148], [u'dead', 494, 217], [u'dead', 341, 212]]",15,3,0,"[[u'grouped', 220, 164], [u'grouped', 330, 201], [u'grouped', 504, 192], [u'scattered', 53, 209], [u'scattered', 185, 251], [u'scattered', 219, 282], [u'scattered', 248, 225], [u'scattered', 333, 244], [u'scattered', 360, 287], [u'scattered', 464, 281], [u'scattered', 366, 165], [u'scattered', 328, 134], [u'scattered', 337, 57], [u'scattered', 382, 73], [u'scattered', 345, 22], [u'scattered', 411, 19], [u'scattered', 474, 77], [u'scattered', 437, 132]]",18,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-19
"[[u'alive', 72, 230], [u'alive', 194, 251], [u'alive', 246, 319], [u'alive', 262, 245], [u'alive', 301, 264], [u'alive', 366, 302], [u'alive', 438, 257], [u'alive', 403, 213], [u'alive', 437, 126], [u'alive', 370, 155], [u'alive', 383, 93], [u'alive', 305, 115], [u'alive', 331, 59], [u'alive', 500, 77], [u'alive', 428, 37], [u'alive', 355, 16], [u'dead', 229, 177], [u'dead', 344, 215], [u'dead', 506, 209], [u'dead', 480, 149]]",16,4,0,"[[u'scattered', 57, 224], [u'scattered', 245, 312], [u'scattered', 202, 226], [u'scattered', 282, 227], [u'scattered', 325, 248], [u'scattered', 362, 282], [u'scattered', 400, 164], [u'scattered', 444, 104], [u'scattered', 385, 95], [u'scattered', 303, 113], [u'scattered', 340, 72], [u'scattered', 361, 170], [u'scattered', 457, 263], [u'scattered', 426, 36], [u'grouped', 229, 179], [u'grouped', 501, 181], [u'scattered', 398, 210], [u'scattered', 480, 151], [u'grouped', 331, 201], [u'scattered', 379, 7]]",20,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-20
"[[u'alive', 79, 215], [u'alive', 199, 270], [u'alive', 227, 236], [u'alive', 273, 319], [u'alive', 312, 192], [u'alive', 325, 275], [u'alive', 356, 325], [u'alive', 454, 283], [u'alive', 392, 190], [u'alive', 422, 181], [u'alive', 480, 208], [u'alive', 317, 146], [u'alive', 364, 159], [u'alive', 345, 55], [u'alive', 332, 37], [u'alive', 414, 26], [u'alive', 458, 64], [u'dead', 213, 167], [u'dead', 331, 229], [u'dead', 462, 157]]",17,3,0,"[[u'grouped', 217, 189], [u'grouped', 334, 234], [u'grouped', 485, 186], [u'scattered', 84, 231], [u'scattered', 213, 276], [u'scattered', 265, 292], [u'scattered', 353, 298], [u'scattered', 386, 312], [u'scattered', 464, 291], [u'scattered', 409, 201], [u'scattered', 442, 149], [u'scattered', 320, 195], [u'scattered', 279, 132], [u'scattered', 359, 132], [u'scattered', 354, 55], [u'scattered', 403, 29], [u'scattered', 493, 80], [u'scattered', 328, 13], [u'scattered', 244, 223], [u'scattered', 388, 94]]",20,0,0,0,[],"[[u'release', 330, 251], [u'release', 213, 168]]",2,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-30
"[[u'alive', 40, 179], [u'alive', 142, 235], [u'alive', 214, 283], [u'alive', 241, 229], [u'alive', 267, 271], [u'alive', 292, 222], [u'alive', 337, 306], [u'alive', 395, 342], [u'alive', 474, 311], [u'alive', 433, 162], [u'alive', 399, 194], [u'alive', 303, 124], [u'alive', 358, 105], [u'alive', 344, 74], [u'alive', 342, 24], [u'alive', 419, 32], [u'alive', 494, 72], [u'dead', 213, 183], [u'dead', 492, 218], [u'dead', 475, 174], [u'dead', 350, 238]]",17,4,0,"[[u'grouped', 64, 225], [u'grouped', 186, 270], [u'grouped', 241, 280], [u'grouped', 311, 282], [u'grouped', 416, 322], [u'grouped', 466, 284], [u'grouped', 378, 201], [u'grouped', 428, 183], [u'grouped', 304, 175], [u'grouped', 302, 154], [u'grouped', 363, 91], [u'grouped', 341, 71], [u'grouped', 335, 37], [u'grouped', 426, 23], [u'grouped', 505, 54], [u'scattered', 222, 180], [u'scattered', 243, 187], [u'scattered', 325, 218], [u'scattered', 325, 218], [u'scattered', 492, 187], [u'scattered', 462, 138]]",21,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-32
"[[u'alive', 78, 197], [u'alive', 204, 244], [u'alive', 253, 233], [u'alive', 299, 301], [u'alive', 350, 260], [u'alive', 369, 279], [u'alive', 468, 253], [u'alive', 410, 187], [u'alive', 454, 128], [u'alive', 464, 87], [u'alive', 383, 77], [u'alive', 354, 158], [u'alive', 314, 128], [u'alive', 321, 95], [u'alive', 340, 30], [u'alive', 428, 28], [u'dead', 241, 175], [u'dead', 345, 207], [u'dead', 490, 212]]",16,3,0,"[[u'grouped', 245, 170], [u'grouped', 349, 198], [u'grouped', 436, 223], [u'grouped', 454, 121], [u'grouped', 467, 84], [u'grouped', 481, 192], [u'scattered', 14, 263], [u'scattered', 64, 204], [u'scattered', 220, 240], [u'scattered', 284, 288], [u'scattered', 282, 229], [u'scattered', 338, 247], [u'scattered', 380, 288], [u'scattered', 462, 270], [u'scattered', 408, 188], [u'scattered', 324, 111], [u'scattered', 362, 89], [u'scattered', 335, 78], [u'scattered', 399, 34]]",19,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-14
"[[u'alive', 86, 209], [u'alive', 211, 225], [u'alive', 265, 281], [u'alive', 273, 240], [u'alive', 344, 269], [u'alive', 365, 312], [u'alive', 455, 268], [u'alive', 482, 226], [u'alive', 405, 177], [u'alive', 340, 146], [u'alive', 302, 123], [u'alive', 371, 101], [u'alive', 348, 73], [u'alive', 346, 34], [u'alive', 440, 23], [u'alive', 481, 75], [u'alive', 427, 106], [u'alive', 232, 184], [u'alive', 339, 216], [u'alive', 473, 166]]",20,0,0,"[[u'grouped', 245, 148], [u'grouped', 345, 208], [u'grouped', 439, 112], [u'grouped', 457, 80], [u'grouped', 468, 210], [u'scattered', 90, 199], [u'scattered', 200, 234], [u'scattered', 254, 214], [u'scattered', 264, 268], [u'scattered', 317, 275], [u'scattered', 362, 281], [u'scattered', 412, 178], [u'scattered', 318, 125], [u'scattered', 320, 84], [u'scattered', 379, 68], [u'scattered', 422, 2], [u'scattered', 471, 152], [u'scattered', 469, 261], [u'scattered', 344, 23], [u'scattered', 352, 144]]",20,0,0,0,[],[],0,,http://pybossa.socientize.eu/cellspotting/static/img/input/feb2013-44-17
